time,gx,gy,gz,ax,ay,az,Mag_X,Mag_Y,Mag_Z,p
1148248,-0.420333,0.126167,-0.012674,-0.222274184,0.099582551,0.963414082,-0.547636,-0.150323,0.333982,1016.550781
1148348,-0.414857,0.130729,-0.030073,-0.215601939,0.11056949,0.980535408,-0.548091,-0.152188,0.331381,1016.550781
1148448,-0.407074,0.119557,-0.052588,-0.205104184,0.11763,0.999525204,-0.549502,-0.157404,0.326103,1016.550781
1148548,-0.383007,0.10332,-0.07756,-0.180199898,0.115848673,1.017209184,-0.549423,-0.159678,0.321478,1016.550781
1148648,-0.357389,0.092684,-0.096928,-0.15259,0.10762,1.026202347,-0.547399,-0.162603,0.319327,1016.550781
1148748,-0.351729,0.093444,-0.109305,-0.137369592,0.090866327,1.033916531,-0.553848,-0.163424,0.317774,1016.550781
1148848,-0.331511,0.092082,-0.109879,-0.108537857,0.074959286,1.03258,-0.550785,-0.168736,0.312998,1016.550781
1148948,-0.32603,0.09474,-0.09779,-0.088520204,0.069258367,1.020034286,-0.553279,-0.170689,0.312895,1016.550781
1149048,-0.323881,0.096995,-0.084965,-0.070068673,0.067253469,1.001228776,-0.555207,-0.170489,0.309396,1016.550781
1149148,-0.336013,0.109294,-0.0708,-0.051125204,0.073311122,0.981558878,-0.553193,-0.174434,0.307694,1016.550781
1149248,-0.33478,0.121705,-0.061223,-0.038918469,0.080928878,0.959882857,-0.552656,-0.173349,0.305746,1016.550781
1149348,-0.323581,0.125085,-0.056169,-0.037928469,0.085668367,0.937430204,-0.552617,-0.177713,0.303018,1016.550781
1149448,-0.319962,0.110756,-0.044019,-0.049535918,0.081713571,0.923837347,-0.556009,-0.17642,0.29807,1016.549011
1149548,-0.313878,0.074638,-0.030193,-0.051740918,0.074021633,0.908960204,-0.553542,-0.178999,0.298943,1016.549011
1149648,-0.30779,0.04609,-0.013491,-0.046231429,0.060044184,0.902962245,-0.555489,-0.179843,0.296393,1016.549011
1149748,-0.298047,0.034535,0.003579,-0.03582398,0.04981102,0.899485,-0.556931,-0.18117,0.293317,1016.549011
1149848,-0.27853,0.022929,0.022295,-0.033648571,0.041336735,0.89368102,-0.555917,-0.181636,0.292293,1016.550781
1149948,-0.26062,0.01474,0.041286,-0.02954602,0.040334388,0.889746735,-0.558387,-0.18551,0.290589,1016.550781
1150048,-0.245222,0.003243,0.060235,-0.022156531,0.048058163,0.888698265,-0.558337,-0.183895,0.288166,1016.550781
1150148,-0.228328,-0.001709,0.072297,-0.013694898,0.060986633,0.889261224,-0.559815,-0.185317,0.28709,1016.550781
1150248,-0.204761,-0.001989,0.081008,-0.012863571,0.075598878,0.891185714,-0.558307,-0.187784,0.285964,1016.550781
1150348,-0.176849,-0.012012,0.083551,-0.011756837,0.083158061,0.895922347,-0.562811,-0.189256,0.286886,1016.550781
1150448,-0.151698,-0.023892,0.088619,-0.016063265,0.087050816,0.899064592,-0.561761,-0.190124,0.283837,1016.550781
1150548,-0.131129,-0.038913,0.091646,-0.015888571,0.093308163,0.898301224,-0.565251,-0.192061,0.283734,1016.550781
1150648,-0.113674,-0.049876,0.091739,-0.008076837,0.096236531,0.899790816,-0.56274,-0.191056,0.282786,1016.550781
1150748,-0.088198,-0.044642,0.08888,-0.001306735,0.100394796,0.90611898,-0.564236,-0.19153,0.28276,1016.550781
1150848,-0.05321,-0.03291,0.089488,0.005790306,0.103056224,0.913182449,-0.565705,-0.192929,0.281184,1016.550781
1150948,-0.022403,-0.017984,0.087334,0.011588776,0.106258469,0.925185204,-0.567692,-0.189908,0.281336,1016.550781
