time,gx,gy,gz,ax,ay,az,Mag_X,Mag_Y,Mag_Z,p
837877,0.043214,-0.003064,0.011241,1.010518673,0.109510612,0.062146735,-0.251187,0.10135,1.17587,1016.549561
837977,0.047051,-0.008025,0.017295,1.013302449,0.10125398,0.063332959,-0.249182,0.108294,1.176226,1016.549561
838077,0.048045,-0.012019,0.021249,1.005067143,0.101031122,0.067557449,-0.251716,0.109708,1.1788,1016.549561
838177,0.049192,-0.023155,0.023302,0.996386735,0.114483367,0.07588102,-0.251329,0.114867,1.185578,1016.549561
838277,0.043602,-0.024315,0.019927,0.990501224,0.127093469,0.078474694,-0.254824,0.115895,1.186127,1016.549561
838377,0.029443,-0.013918,0.01695,0.982050204,0.131273163,0.073659694,-0.255366,0.117277,1.188702,1016.549561
838477,0.026759,-0.009816,0.019318,0.977498367,0.128021224,0.065645408,-0.252918,0.119608,1.191329,1016.549561
838577,0.034491,-0.006274,0.021181,0.980015,0.122593469,0.059171429,-0.252954,0.124968,1.194108,1016.549561
838677,0.043554,-0.01172,0.024507,0.986228265,0.118514694,0.055023878,-0.251511,0.122333,1.19648,1016.549561
838777,0.047812,-0.018942,0.026633,0.986666429,0.121244184,0.057597347,-0.249501,0.121353,1.19543,1016.549561
838877,0.047303,-0.02675,0.026185,0.990408163,0.124955816,0.057509082,-0.248565,0.124158,1.199081,1016.549561
838977,0.048776,-0.029585,0.027052,0.99355949,0.130174082,0.057162143,-0.242588,0.129021,1.199837,1016.549561
839077,0.050378,-0.02446,0.030066,0.99002051,0.132198265,0.057387755,-0.241039,0.128644,1.196814,1016.549561
839177,0.051416,-0.01856,0.029633,0.989119796,0.128166633,0.052739694,-0.242044,0.128635,1.197313,1016.549561
839277,0.043426,-0.019625,0.029174,0.987277857,0.117476633,0.053190306,-0.236042,0.127118,1.195739,1016.549561
839377,0.038712,-0.02964,0.029387,0.988330612,0.111334592,0.048348367,-0.232013,0.130639,1.193919,1016.549561
839477,0.035635,-0.049157,0.033333,0.992174592,0.11200551,0.049670918,-0.228891,0.132424,1.186999,1016.549561
839577,0.025275,-0.064527,0.034702,0.994834592,0.123809388,0.058268163,-0.226832,0.133557,1.183552,1016.549561
839677,0.012153,-0.066968,0.036099,0.992039184,0.132208776,0.066994184,-0.227244,0.12982,1.17835,1016.549561
839777,0.005308,-0.059925,0.034482,0.987126735,0.137602857,0.065280918,-0.219595,0.130657,1.168882,1016.549561
839877,0.011804,-0.050582,0.025541,0.976081122,0.137863673,0.049412653,-0.219054,0.128777,1.166281,1016.549561
839977,0.028917,-0.049384,0.018971,0.962048163,0.126991735,0.032373367,-0.217869,0.125281,1.155583,1016.549561
840077,0.053272,-0.069305,0.0166,0.953679286,0.111609694,0.020675408,-0.213176,0.123272,1.143961,1016.549561
840177,0.078078,-0.093106,0.013509,0.953319796,0.099394898,0.019472143,-0.211017,0.122678,1.134915,1016.549561
840277,0.100452,-0.113491,0.010912,0.95250102,0.090527755,0.024047143,-0.2093,0.117776,1.122141,1016.547302
840377,0.11178,-0.124098,0.010071,0.948415612,0.082697857,0.032849694,-0.204962,0.113171,1.10237,1016.547302
840477,0.117281,-0.127061,0.011183,0.946289796,0.077399184,0.040236122,-0.206662,0.110984,1.086223,1016.547302
840577,0.112303,-0.133875,0.016356,0.940863571,0.071788878,0.044403163,-0.204831,0.107367,1.067502,1016.547302
840677,0.109072,-0.141291,0.023944,0.943376735,0.062007857,0.040774796,-0.200495,0.106226,1.048409,1016.547302
840777,0.098687,-0.151318,0.035343,0.95397949,0.051898878,0.043444592,-0.193578,0.10429,1.024268,1016.547302
840877,0.104049,-0.151667,0.047812,0.972046633,0.046826429,0.045764184,-0.190728,0.103197,1.004675,1016.547302
840977,0.131387,-0.135574,0.060129,0.980805204,0.045125102,0.035641735,-0.188293,0.10183,0.980558,1016.547302
841077,0.156802,-0.128632,0.059679,0.977902347,0.045720204,0.029333265,-0.189469,0.103669,0.963615,1016.547302
841177,0.173032,-0.151844,0.049735,0.980248673,0.031036327,0.027435816,-0.185671,0.1069,0.94725,1016.547302
841277,0.197701,-0.170308,0.037699,0.991654694,0.019898265,0.02795949,-0.183825,0.111255,0.928935,1016.547302
841377,0.218059,-0.181859,0.024906,1.002450204,0.022436122,0.035597347,-0.184475,0.118614,0.911272,1016.547302
841477,0.226175,-0.192294,0.018405,1.012465204,0.025184184,0.038686837,-0.184624,0.122005,0.892906,1016.547302
841577,0.235123,-0.204773,0.015846,1.023344898,0.028182755,0.03987602,-0.186785,0.130337,0.876293,1016.547302
841677,0.252826,-0.210309,0.01364,1.029786122,0.041409082,0.042520918,-0.189558,0.136892,0.865601,1016.547302
841777,0.28073,-0.210633,0.00136,1.02591602,0.055750714,0.042992551,-0.190716,0.149194,0.849192,1016.547302
841877,0.300827,-0.213047,-0.014087,1.025204286,0.06950449,0.051868163,-0.190002,0.155695,0.838501,1016.549011
