time,gx,gy,gz,ax,ay,az,Mag_X,Mag_Y,Mag_Z,p
342008,-0.096372,0.306218,0.176645,0.022529796,-0.93325551,0.223442245,0.305577,0.773596,0.098453,1016.55011
342108,-0.102056,0.326168,0.114995,0.061252143,-0.960558878,0.252335102,0.304526,0.773965,0.101477,1016.55011
342208,-0.104602,0.356837,0.103893,0.084916327,-0.973093673,0.210917857,0.304105,0.770204,0.096775,1016.55011
342308,-0.129435,0.315551,0.153512,0.074366837,-1.001980102,0.208271837,0.303942,0.77276,0.105924,1016.55011
342408,-0.175523,0.285101,0.235193,0.065917857,-1.003635612,0.238780408,0.306412,0.771676,0.106874,1016.55011
342508,-0.274248,0.394578,0.361705,0.078457857,-0.990779592,0.294260612,0.306344,0.769514,0.110271,1016.55011
342608,-0.262069,0.492402,0.38708,0.017613878,-1.004868061,0.219017041,0.30773,0.766236,0.115617,1016.55011
342708,-0.213754,0.504218,0.353457,0.031190918,-0.997507755,0.174966837,0.310682,0.766093,0.117617,1016.55011
342808,-0.159571,0.539044,0.359838,0.050605816,-1.006484898,0.1333,0.310147,0.761046,0.118862,1016.55011
342908,-0.111202,0.513961,0.377919,0.052854388,-1.019454286,0.095466327,0.313051,0.760283,0.123336,1016.55011
343008,-0.051611,0.461686,0.420523,0.01339,-1.024087857,0.091657551,0.314488,0.759617,0.12631,1016.55011
343108,-0.029453,0.381633,0.44767,-0.048940918,-1.003417653,0.117462857,0.316988,0.759104,0.125785,1016.55188
343208,-0.026482,0.315892,0.411846,-0.088479184,-0.983456939,0.174426939,0.316936,0.755994,0.128132,1016.55188
343308,-0.064637,0.333062,0.364705,-0.097292551,-0.992161939,0.237575816,0.320339,0.755722,0.132631,1016.55188
343408,-0.07596,0.534826,0.306889,-0.09879449,-0.90170602,0.291111429,0.320277,0.75209,0.135452,1016.55188
343508,-0.140875,0.799864,0.197057,-0.171041837,-0.866763571,0.40038898,0.318235,0.750506,0.137875,1016.55188
343608,-0.501147,0.804522,-0.036486,-0.264687245,-0.703151837,0.100016939,0.316613,0.751687,0.144948,1016.55188
343708,-0.753048,0.311826,-0.366581,-0.026152041,-0.884367551,0.105228673,0.313492,0.750401,0.151893,1016.55188
343808,-0.934638,-0.186026,-0.559291,0.07459051,-1.082630816,0.056525918,0.309959,0.750336,0.154391,1016.55188
343908,-0.813961,-0.39599,-0.542752,0.085297857,-1.168548469,0.031991735,0.307404,0.750705,0.157914,1016.55188
344008,-0.409319,-0.393126,-0.422447,0.062525816,-1.127410816,0.027912245,0.303899,0.75121,0.158938,1016.55188
344108,-0.082503,-0.359711,-0.292485,0.075704694,-1.120325612,0.130254388,0.302954,0.753838,0.156566,1016.55188
344208,0.028049,-0.259428,-0.172653,0.104013265,-1.073368571,0.221633469,0.301503,0.751989,0.153965,1016.55188
344308,0.065119,-0.127545,-0.066656,0.111967245,-1.074737143,0.215603571,0.298899,0.751241,0.159936,1016.55188
344408,0.160726,0.04344,0.069087,0.088399184,-1.049525,0.165479184,0.299996,0.750494,0.154388,1016.55188
344508,0.23787,0.140881,0.125894,0.028556633,-1.002056939,0.189013878,0.29901,0.751032,0.153913,1016.55188
344608,0.109176,0.016582,0.074035,0.006436429,-0.975733163,0.209427449,0.299449,0.748887,0.156811,1016.55188
344708,-0.082716,-0.143427,0.058012,0.011831633,-0.979035816,0.218545408,0.299999,0.74703,0.15371,1016.55188
344808,-0.177049,-0.223756,0.054581,0.018833469,-0.991464082,0.223515918,0.301469,0.748429,0.155286,1016.55188
344908,-0.199184,-0.190781,0.05318,0.049399082,-0.998041122,0.234933265,0.30298,0.747457,0.154236,1016.55188
345008,-0.260789,-0.050158,0.082166,0.049372755,-0.971040714,0.248606837,0.302462,0.746919,0.15521,1016.55188
345108,-0.371484,-0.0179,0.088668,0.016982551,-0.966129694,0.197285714,0.301877,0.744717,0.159607,1016.55188
345208,-0.494942,-0.025874,0.099091,0.003621531,-0.989590408,0.164711837,0.305428,0.744332,0.156084,1016.55188
345308,-0.547474,-0.029199,0.094415,0.003372449,-0.984171122,0.121305,0.306325,0.740588,0.160904,1016.55188
345408,-0.529491,-0.071814,0.066183,0.015206837,-0.999713469,0.07166898,0.306239,0.739374,0.165352,1016.55188
345508,-0.478221,-0.137656,0.049657,0.020673265,-0.99290398,0.050214694,0.308762,0.736442,0.163201,1016.55188
345608,-0.347304,-0.188103,0.051139,0.014444796,-0.99751102,0.071230408,0.307208,0.734328,0.166098,1016.55188
345708,-0.221725,-0.190271,0.068632,0.002378673,-0.975127653,0.104848673,0.306256,0.733468,0.163548,1016.55188
345808,-0.18892,-0.192754,0.079861,-0.004684592,-0.962639082,0.130443673,0.309731,0.731894,0.163972,1016.55188
345908,-0.187459,-0.143379,0.097611,-0.000472449,-0.948769388,0.145795,0.310161,0.729725,0.167369,1016.55188
346008,-0.194773,-0.011851,0.108268,-0.009180918,-0.942332653,0.118859592,0.310188,0.729299,0.165845,1016.55188
346108,-0.150524,0.095659,0.091397,-0.008108163,-0.95556102,0.085105408,0.314209,0.728833,0.163821,1016.55188
346208,-0.137153,0.13821,0.10401,0.013137857,-0.966249082,0.068283163,0.314633,0.728633,0.16782,1016.55188
346308,-0.213283,0.124695,0.152269,0.02178898,-0.969349694,0.069448163,0.313676,0.724783,0.165118,1016.549561
346408,-0.29704,0.007157,0.221099,-0.015566531,-0.999257449,0.063795918,0.313638,0.724189,0.167091,1016.549561
346508,-0.356588,-0.109419,0.276529,-0.043197143,-0.988624694,0.087671837,0.315637,0.722687,0.166516,1016.549561
346608,-0.373522,-0.131573,0.302551,-0.04337,-0.95634949,0.112507143,0.319626,0.719658,0.165864,1016.549561
346708,-0.301622,-0.04325,0.27888,-0.035286939,-0.959332755,0.157662653,0.318088,0.715599,0.16766,1016.549561
346808,-0.206184,0.05766,0.250143,-0.020607143,-0.957975918,0.157024184,0.321996,0.714347,0.171609,1016.549561
346908,-0.1276,0.102696,0.223214,0.005620918,-0.979277755,0.151681224,0.323532,0.711455,0.168958,1016.549561
347008,-0.043675,0.143373,0.216344,0.057611429,-0.99136398,0.131526735,0.325565,0.713512,0.167061,1016.549561
347108,-0.015732,0.210129,0.269797,0.105518061,-0.998362449,0.105168673,0.324572,0.710064,0.166383,1016.549561
347208,0.007037,0.249069,0.373846,0.103868571,-1.024095306,0.060037449,0.330521,0.709897,0.167885,1016.549561
347308,-0.019625,0.179558,0.488469,0.027652959,-1.02331551,0.042531735,0.331057,0.705027,0.165131,1016.549561
347408,-0.066593,0.074457,0.5476,-0.064371939,-0.978844184,0.063913673,0.334022,0.701942,0.16598,1016.549561
347508,-0.127081,0.035061,0.547261,-0.110012041,-0.934275102,0.087270102,0.338503,0.700875,0.16593,1016.549561
347608,-0.178076,0.068249,0.538564,-0.122430102,-0.927656327,0.093427245,0.34205,0.697999,0.162281,1016.549561
347708,-0.175455,0.046406,0.514487,-0.121680102,-0.936451327,0.091127143,0.346056,0.69452,0.160604,1016.549561
347808,-0.133899,-0.035906,0.465699,-0.120854082,-0.963722653,0.100534286,0.348548,0.690021,0.159877,1016.549561
347908,-0.134014,-0.132172,0.414413,-0.12468,-0.981346327,0.120080102,0.351523,0.687458,0.16025,1016.549561
348008,-0.207738,-0.175277,0.387547,-0.105073367,-0.986063776,0.130934184,0.355544,0.686495,0.158201,1016.549561
348108,-0.268739,-0.123442,0.419759,-0.06142102,-1.015081939,0.133404592,0.359535,0.684463,0.157601,1016.549561
348208,-0.301149,0.013876,0.521352,-0.041360306,-1.042168469,0.111130714,0.360459,0.680292,0.160897,1016.549561
348308,-0.328012,0.098624,0.636529,-0.074361429,-1.032567347,0.049269898,0.36944,0.678205,0.159799,1016.549561
348408,-0.27572,0.158477,0.708915,-0.132316327,-0.993217755,0.003651531,0.371986,0.672854,0.156021,1016.549561
348508,-0.179168,0.176668,0.715345,-0.161766122,-0.966997143,0.001798776,0.372944,0.666787,0.157216,1016.549561
348608,-0.021425,0.17898,0.665506,-0.193974898,-0.956070816,0.010061224,0.380456,0.663301,0.154542,1016.549561
348708,0.089418,0.162865,0.593049,-0.200561122,-0.938155816,0.033193061,0.382455,0.661799,0.153966,1016.549561
348808,0.168719,0.140098,0.508122,-0.191277755,-0.92217449,0.032567857,0.387931,0.659719,0.153866,1016.549561
348908,0.210426,0.062412,0.431234,-0.13993051,-0.957360918,0.059868878,0.388502,0.659406,0.149843,1016.549561
349008,0.26891,0.000768,0.384082,-0.073188776,-0.968647347,0.083471633,0.390513,0.653966,0.148064,1016.549561
349108,0.254316,-0.088505,0.378764,-0.053871633,-1.003874184,0.130502245,0.394592,0.654642,0.143093,1016.549561
349208,0.171957,-0.13747,0.386252,-0.066763163,-1.001926327,0.181269082,0.397094,0.650665,0.141891,1016.549561
349308,0.038326,-0.074375,0.409911,-0.052723265,-1.005946735,0.178770408,0.399131,0.649757,0.139342,1016.549561
349408,-0.056368,0.033703,0.462573,-0.022036429,-1.033949286,0.114453163,0.399617,0.647732,0.13974,1016.549561
349508,-0.097558,0.090454,0.528612,-0.013198163,-1.059319082,0.039427245,0.406089,0.640678,0.138886,1016.549561
349608,-0.040267,0.069118,0.576989,-0.035594898,-1.066735408,-0.010985,0.406088,0.64018,0.138861,1016.549561
349708,0.100215,0.015024,0.5696,-0.098942959,-1.054307551,0.009064592,0.409053,0.637095,0.139709,1016.549561
349808,0.229012,0.018841,0.500229,-0.179138673,-1.001421633,0.092486633,0.413096,0.633215,0.136009,1016.549561
349908,0.26415,0.056499,0.379735,-0.223530714,-0.991381224,0.153156224,0.414109,0.631752,0.134933,1016.549561
350008,0.279477,0.03125,0.260043,-0.207229592,-1.000596429,0.13848449,0.418142,0.627848,0.131732,1016.549561
350108,0.263518,-0.030679,0.174487,-0.165702347,-1.018694184,0.124875918,0.420651,0.627856,0.130733,1016.549561
350208,0.210457,-0.071061,0.156079,-0.128631939,-1.009947449,0.118199286,0.422189,0.62596,0.128133,1016.549561
350308,0.08553,-0.076524,0.16775,-0.125025816,-0.974162449,0.111801531,0.420729,0.624585,0.126057,1016.549561
350408,-0.063213,-0.030914,0.190192,-0.129749592,-0.973470714,0.106663061,0.424714,0.619066,0.125279,1016.549561
350508,-0.116673,0.063069,0.214391,-0.147924082,-0.983517653,0.07343,0.425204,0.62003,0.12583,1016.549561
350608,-0.093151,0.169676,0.229057,-0.183426122,-0.985110612,0.049701633,0.427118,0.617315,0.129703,1016.549561
350708,-0.006424,0.278633,0.21675,-0.223244796,-0.988870612,0.037080816,0.426625,0.614856,0.129075,1016.549561
350808,0.126698,0.377352,0.191548,-0.219400612,-0.990921327,0.010004286,0.426605,0.614309,0.130049,1016.549561
350908,0.326783,0.473813,0.141888,-0.238834184,-0.985514898,-0.006836122,0.427023,0.611119,0.133896,1016.549561
351008,0.573626,0.560812,0.072673,-0.257665102,-0.967322449,0.009525306,0.426574,0.612244,0.131447,1016.549561
351108,0.682472,0.612464,0.048147,-0.263551633,-0.940327653,0.031348061,0.428537,0.611642,0.132922,1016.547302
351208,0.657166,0.628253,0.023848,-0.264018265,-0.928582143,0.047763163,0.424081,0.611287,0.131396,1016.547302
351308,0.572092,0.582863,0.036227,-0.24548551,-0.927850306,0.056355714,0.423576,0.612766,0.131972,1016.547302
351408,0.56556,0.58346,0.070435,-0.200707551,-0.950528163,0.100286531,0.423089,0.613794,0.131522,1016.547302
351508,0.479414,0.580435,0.075845,-0.161657755,-0.948859388,0.128340714,0.420528,0.610676,0.134868,1016.547302
351608,0.314603,0.525938,0.128385,-0.118244388,-0.964908163,0.151825612,0.41955,0.610242,0.133843,1016.547302
351708,0.192556,0.512348,0.21708,-0.092860204,-0.984423571,0.161597653,0.421482,0.607574,0.136715,1016.547302
351808,0.088111,0.482566,0.311803,-0.110933571,-0.987157041,0.158577041,0.420393,0.607349,0.141713,1016.547302
351908,-0.034197,0.459819,0.37837,-0.163314694,-0.969178776,0.140220306,0.421841,0.602247,0.143458,1016.547302
352008,-0.092662,0.47998,0.401592,-0.214568673,-0.96747051,0.117173673,0.422756,0.598551,0.147279,1016.547302
352108,-0.06114,0.499748,0.380336,-0.233804694,-0.956937041,0.087325,0.423165,0.600295,0.152379,1016.547302
352208,-0.01276,0.481956,0.344877,-0.226732143,-0.952666122,0.054556122,0.424661,0.595811,0.151651,1016.547302
352308,0.020372,0.413592,0.297804,-0.20988449,-0.945832347,0.036545102,0.423593,0.592171,0.154972,1016.547302
352408,0.053313,0.325708,0.245858,-0.192945714,-0.960691122,0.079877449,0.42502,0.590982,0.15842,1016.547302
352508,0.028689,0.285656,0.178328,-0.175362143,-0.978847551,0.161135,0.423517,0.590982,0.158919,1016.547302
352608,-0.093572,0.220495,0.1595,-0.174630204,-0.999063163,0.197163776,0.422937,0.586811,0.162714,1016.547302
352708,-0.233468,0.145476,0.17258,-0.171415714,-1.008547551,0.184123163,0.423876,0.585654,0.165663,1016.549011
352808,-0.360561,0.101331,0.218906,-0.171256939,-0.995866735,0.16681051,0.425389,0.580721,0.16391,1016.549011
352908,-0.456467,0.08066,0.261639,-0.181964286,-0.974304592,0.125337551,0.426288,0.577973,0.168781,1016.549011
353008,-0.513411,0.065899,0.28676,-0.175527755,-0.944732041,0.077267653,0.427221,0.573827,0.171577,1016.549011
353108,-0.555305,0.014647,0.279259,-0.204851939,-0.932673367,0.052400612,0.428147,0.570653,0.174923,1016.549011
353208,-0.53477,-0.052656,0.248065,-0.251880204,-0.927504082,0.032040816,0.430043,0.562931,0.179041,1016.549011
353308,-0.436361,-0.140795,0.195234,-0.254132041,-0.957310612,0.036814388,0.429561,0.566949,0.178745,1016.549011
353408,-0.332988,-0.187996,0.163928,-0.273050204,-0.970727755,0.053533878,0.432071,0.562498,0.177017,1016.549011
353508,-0.291432,-0.204891,0.139084,-0.290060408,-0.954089796,0.06285551,0.434519,0.558874,0.178839,1016.549011
353608,-0.277987,-0.200284,0.124727,-0.285926939,-0.939953367,0.06198949,0.435434,0.555178,0.18266,1016.549011
353708,-0.306337,-0.189895,0.129736,-0.251975306,-0.947643571,0.058289184,0.432978,0.553819,0.180584,1016.549011
353808,-0.354471,-0.184268,0.14336,-0.225409694,-0.956257653,0.060964694,0.436438,0.549232,0.181356,1016.549011
353908,-0.381209,-0.142152,0.162649,-0.208273878,-0.953926122,0.065204592,0.437426,0.54969,0.181881,1016.549011
354008,-0.394033,-0.077534,0.184797,-0.230016837,-0.954294286,0.070413061,0.439349,0.546999,0.185254,1016.549011
354108,-0.348531,-0.007688,0.199398,-0.241132551,-0.942327653,0.055279592,0.43829,0.542884,0.188049,1016.549011
354208,-0.286704,0.035133,0.152834,-0.279091531,-0.933053571,0.043215306,0.436795,0.542908,0.188049,1016.549011
354308,-0.293526,-0.010676,0.078889,-0.304659898,-0.928094082,0.046857857,0.439239,0.537291,0.189769,1016.549011
354408,-0.315756,-0.076884,0.035833,-0.306138469,-0.936205816,0.056113061,0.43769,0.538167,0.192818,1016.549011
354508,-0.337415,-0.121413,0.026887,-0.295453878,-0.969435714,0.067789286,0.440648,0.536055,0.194217,1016.549011
354608,-0.304006,-0.130452,0.089302,-0.276438673,-0.960933367,0.071903061,0.440567,0.532374,0.198038,1016.549011
354708,-0.258957,-0.10711,0.108266,-0.250766531,-0.958317449,0.084283061,0.44004,0.531812,0.199512,1016.549011
354808,-0.315634,-0.07261,0.144431,-0.221348776,-0.939399184,0.097947653,0.442064,0.528389,0.197335,1016.549011
354908,-0.438071,-0.010766,0.209811,-0.195194694,-0.91742551,0.08544398,0.440554,0.524901,0.197657,1016.549011
355008,-0.504778,0.048922,0.26476,-0.198303776,-0.917313163,0.039877041,0.442883,0.522957,0.206078,1016.549011
355108,-0.482095,0.05567,0.312616,-0.234206735,-0.914183571,0.018174694,0.44429,0.520226,0.210449,1016.549011
355208,-0.409614,0.03244,0.337102,-0.274746224,-0.919943878,0.031085204,0.443703,0.517526,0.214821,1016.549011
355308,-0.285262,0.034462,0.328335,-0.302001837,-0.929167449,0.040425408,0.447634,0.512858,0.217092,1016.549011
355408,-0.214701,0.010152,0.292038,-0.318485612,-0.936184694,0.027423367,0.448097,0.508792,0.218389,1016.549011
355508,-0.205412,-0.049008,0.273104,-0.305512755,-0.951353878,0.040152755,0.450004,0.507547,0.222837,1016.549011
355608,-0.256991,-0.097298,0.272808,-0.289974082,-0.971429082,0.063246939,0.448467,0.504983,0.224708,1016.549011
355708,-0.359922,-0.092539,0.296822,-0.270497551,-0.969537755,0.060715714,0.451435,0.503393,0.225633,1016.549011
355808,-0.421857,-0.039877,0.340732,-0.250935918,-0.97589551,0.022085102,0.453403,0.499826,0.226455,1016.549011
355908,-0.411608,0.020592,0.38453,-0.267151939,-0.980141837,-0.019500306,0.455265,0.494499,0.232699,1016.549011
356008,-0.356059,0.0496,0.410404,-0.295279694,-0.981112347,-0.026688265,0.45275,0.491003,0.23352,1016.549011
356108,-0.278104,0.064452,0.396753,-0.320721224,-0.979206633,-0.023635,0.455715,0.487917,0.234368,1016.549011
356208,-0.192541,0.072625,0.351166,-0.36589051,-0.963569694,-0.020456939,0.459105,0.485629,0.239266,1016.549011
356308,-0.093396,0.066896,0.285333,-0.402412551,-0.960810918,-0.015317653,0.458597,0.485114,0.23974,1016.549011
356408,-0.006043,0.034356,0.215809,-0.416740306,-0.96429949,-0.005527041,0.460047,0.481507,0.241562,1016.549011
356508,0.019517,-0.019121,0.14134,-0.422861531,-0.949285408,0.008165102,0.457503,0.482398,0.244611,1016.549011
356608,0.001282,-0.042072,0.075714,-0.40460949,-0.940614898,0.011133163,0.459037,0.478509,0.241909,1016.549011
356708,-0.004366,-0.029361,0.018189,-0.371140714,-0.943878469,-0.013621633,0.458047,0.482012,0.242087,1016.549011
356808,-0.005352,-0.055701,-0.005697,-0.344390714,-0.946176122,-0.009151122,0.456496,0.481393,0.245059,1016.549011
356908,-0.079954,-0.078887,0.006444,-0.291696531,-0.945754796,0.021792551,0.458029,0.482462,0.243111,1016.549011
357008,-0.141998,-0.053284,0.040374,-0.241812347,-0.950130102,0.023589286,0.461483,0.479345,0.24446,1016.549011
357108,-0.138268,-0.008347,0.100116,-0.214793061,-0.957580102,0.007714694,0.458956,0.479787,0.246484,1016.549011
357208,-0.104428,0.046195,0.167582,-0.221513776,-0.958753469,-0.009286837,0.461397,0.478132,0.248907,1016.549011
357308,-0.036785,0.08862,0.203185,-0.254779796,-0.958991633,-0.023009388,0.461411,0.475689,0.247781,1016.549011
357408,0.022997,0.112326,0.220013,-0.281977449,-0.960598776,-0.030132041,0.462364,0.477546,0.250381,1016.549011
357508,0.107932,0.11378,0.221137,-0.287500306,-0.975677857,-0.052642041,0.462356,0.47802,0.250907,1016.549011
357608,0.172645,0.061013,0.214383,-0.307544388,-0.997587449,-0.047622143,0.461854,0.476035,0.250805,1016.549011
357708,0.208479,0.010451,0.219053,-0.320393061,-1.004477041,-0.016165918,0.464833,0.475963,0.251306,1016.549011
357808,0.22512,-0.036882,0.207486,-0.350508265,-0.998103878,0.006535,0.463301,0.475393,0.253279,1016.549011
357908,0.221559,-0.100577,0.167716,-0.362620204,-0.999261122,0.017630714,0.465338,0.473987,0.250705,1016.549011
358008,0.185953,-0.160177,0.123832,-0.366289286,-0.991188367,0.032300408,0.462922,0.474717,0.24673,1016.549011
358108,0.09137,-0.196053,0.084391,-0.355016429,-0.979776122,0.019423061,0.465405,0.475152,0.247257,1016.549011
358208,0.059043,-0.209305,0.047521,-0.354942449,-0.989637143,-0.00887449,0.468413,0.475651,0.246283,1016.549011
358308,0.104451,-0.206098,0.012214,-0.365434694,-0.998698469,-0.019175918,0.468924,0.472702,0.245131,1016.549011
358408,0.16535,-0.202789,-0.027996,-0.383992551,-0.991101531,-0.014788367,0.464988,0.47438,0.242707,1016.549011
358508,0.210672,-0.200616,-0.06196,-0.387815918,-0.988909082,-0.004397653,0.469538,0.474976,0.239235,1016.549011
358608,0.25016,-0.195544,-0.094125,-0.381293878,-0.982355714,0.014802959,0.46807,0.474573,0.23771,1016.549011
358708,0.263277,-0.164354,-0.121676,-0.37787949,-0.980527143,0.02273551,0.467666,0.480278,0.233491,1016.549011
358808,0.278455,-0.135801,-0.147178,-0.376192143,-0.968209184,0.021599694,0.467711,0.479403,0.230941,1016.549011
358908,0.315462,-0.114513,-0.173815,-0.360731429,-0.96767949,0.026412245,0.466283,0.480592,0.227493,1016.549011
359008,0.374524,-0.111555,-0.203403,-0.345598265,-0.963680204,0.040183265,0.46533,0.484191,0.225672,1016.549011
359108,0.433342,-0.12156,-0.235369,-0.312255918,-0.963698878,0.046337347,0.464381,0.484825,0.223197,1016.549011
359208,0.463926,-0.151346,-0.242456,-0.269955918,-0.96291398,0.054885408,0.463475,0.488546,0.218877,1016.549011
359308,0.466103,-0.180678,-0.226358,-0.246424184,-0.966820918,0.06526551,0.466562,0.491729,0.214032,1016.549011
359408,0.447277,-0.199082,-0.195961,-0.257961633,-0.952328163,0.083968878,0.4597,0.492128,0.208032,1016.549011
359508,0.422472,-0.187919,-0.184373,-0.283998571,-0.931793367,0.100912959,0.464706,0.495585,0.207212,1016.549011
359608,0.419816,-0.161359,-0.195238,-0.308319184,-0.924215,0.10575949,0.460793,0.494346,0.203136,1016.549011
359708,0.390104,-0.123478,-0.205732,-0.323716531,-0.909611939,0.112188163,0.460334,0.500405,0.201941,1016.549011
359808,0.329546,-0.102697,-0.218086,-0.327775816,-0.918544796,0.139838878,0.459966,0.50075,0.194944,1016.549011
359908,0.245046,-0.084988,-0.220407,-0.300778776,-0.928867347,0.163230816,0.459458,0.500236,0.195418,1016.549011
360008,0.175436,-0.051537,-0.194157,-0.270790816,-0.951341122,0.161704286,0.46003,0.505378,0.192174,1016.549011
360108,0.147214,-0.020231,-0.149309,-0.262725918,-0.964603265,0.155073673,0.461585,0.508488,0.189328,1016.549011
360208,0.141005,-0.005515,-0.1158,-0.25316949,-0.966633163,0.153073878,0.460588,0.508006,0.189302,1016.549011
360308,0.133537,-0.007496,-0.08244,-0.248986735,-0.982723776,0.148661429,0.460166,0.509203,0.185354,1016.549011
360408,0.109667,-0.041303,-0.055514,-0.244781531,-1.000737449,0.134758469,0.458695,0.511766,0.184481,1016.549011
360508,0.074651,-0.104947,-0.027575,-0.255419796,-1.020423163,0.133467449,0.462292,0.511003,0.178434,1016.549011
360608,0.031269,-0.178566,-0.011509,-0.278836429,-1.018807959,0.135744388,0.461836,0.514097,0.176587,1016.549011
360708,-0.018584,-0.251776,-0.023333,-0.314104694,-1.002446837,0.137007551,0.464397,0.517216,0.173241,1016.549011
360808,-0.064325,-0.309321,-0.064458,-0.320653061,-0.99911449,0.140263163,0.466422,0.514291,0.171091,1016.544983
360908,-0.081284,-0.331668,-0.12266,-0.325129694,-0.987403776,0.128067449,0.46703,0.519032,0.165822,1016.544983
