time,gx,gy,gz,ax,ay,az,Mag_X,Mag_Y,Mag_Z,p
346628,-0.004345,-0.062975,0.011646,0.981879796,-0.04893102,0.077411224,-0.126738,-0.062826,-0.351523,1016.55011
346728,0.00616,-0.054864,0.010849,0.993759796,-0.056376735,0.075606429,-0.127262,-0.061894,-0.349973,1016.55011
346828,0.011527,-0.036021,0.012094,1.019180102,-0.064601531,0.070307551,-0.125214,-0.061781,-0.352971,1016.55011
346928,0.019206,-0.02171,0.015678,1.026665816,-0.070985714,0.075086633,-0.126668,-0.060166,-0.354895,1016.55011
347028,0.027331,-0.036751,0.026116,1.040791735,-0.074715408,0.088018571,-0.12871,-0.06175,-0.352473,1016.55011
347128,0.033309,-0.055856,0.03842,1.056435204,-0.068473163,0.103462449,-0.128223,-0.062778,-0.352023,1016.55011
347228,0.033857,-0.064544,0.051514,1.062532755,-0.055407755,0.108793469,-0.130754,-0.064828,-0.350127,1016.55011
347328,0.020958,-0.062511,0.058367,1.054148163,-0.042963571,0.101752857,-0.128255,-0.065342,-0.350651,1016.55011
347428,0.009411,-0.054795,0.059044,1.035606327,-0.032452551,0.094272041,-0.131744,-0.066283,-0.350703,1016.55011
347528,0.016902,-0.037332,0.050815,1.017220816,-0.022554898,0.092530102,-0.131264,-0.066339,-0.349703,1016.55011
347628,0.037477,-0.026504,0.038012,1.002053673,-0.015115,0.089050102,-0.130795,-0.066917,-0.348229,1016.55011
347728,0.057253,-0.027715,0.021282,0.996636429,-0.013580408,0.089012449,-0.127847,-0.069054,-0.346331,1016.55011
347828,0.079018,-0.046229,0.006086,1.000461633,-0.014647857,0.094473571,-0.12938,-0.070123,-0.344383,1016.55188
347928,0.104296,-0.066778,-0.001514,1.008148061,-0.018892449,0.104918673,-0.128868,-0.072574,-0.345509,1016.55188
348028,0.120459,-0.091862,-0.00633,1.001718469,-0.01882949,0.111825204,-0.130422,-0.074688,-0.342612,1016.55188
348128,0.127689,-0.110766,-0.011265,0.99414102,-0.022822449,0.11593398,-0.12751,-0.076423,-0.338689,1016.55188
348228,0.129967,-0.113866,-0.013414,0.979344796,-0.02558398,0.112585714,-0.128552,-0.080987,-0.336919,1016.55188
348328,0.13221,-0.110369,-0.015178,0.961081939,-0.03006898,0.106048061,-0.129555,-0.079999,-0.336369,1016.55188
348428,0.132833,-0.105411,-0.013456,0.94548449,-0.032828673,0.100066224,-0.128586,-0.084547,-0.335597,1016.55188
348528,0.12603,-0.106387,-0.011684,0.935811224,-0.032322653,0.094607245,-0.129075,-0.084515,-0.336097,1016.55188
348628,0.117408,-0.117667,-0.009017,0.931188776,-0.029242347,0.090443673,-0.129561,-0.082988,-0.336521,1016.55188
348728,0.105987,-0.138103,-0.004616,0.935179388,-0.027698265,0.087818571,-0.131586,-0.08552,-0.335149,1016.55188
348828,0.09251,-0.167228,-0.002749,0.940701429,-0.025867245,0.092497041,-0.129065,-0.084491,-0.336597,1016.55188
348928,0.076134,-0.185327,-0.002639,0.955582551,-0.02458551,0.089923673,-0.130567,-0.083495,-0.336047,1016.55188
349028,0.064562,-0.196251,-0.001153,0.973835612,-0.024938061,0.101790306,-0.133996,-0.0818,-0.33897,1016.55188
349128,0.051083,-0.183839,-0.001271,0.987457143,-0.023587245,0.104818776,-0.137554,-0.080443,-0.334897,1016.55188
349228,0.030916,-0.170565,-0.008204,0.990337857,-0.024405306,0.105228776,-0.140464,-0.077712,-0.338769,1016.55188
349328,0.014151,-0.168724,-0.010645,0.991203673,-0.029595816,0.109689388,-0.146476,-0.076219,-0.336696,1016.55188
349428,0.00625,-0.166877,-0.014579,0.995772959,-0.034336735,0.123387551,-0.149968,-0.073696,-0.33607,1016.55188
349528,0.011848,-0.15052,-0.018745,1.000825408,-0.041056224,0.12796,-0.150982,-0.073231,-0.335045,1016.55188
349628,0.015636,-0.129424,-0.0223,1.006517755,-0.043345204,0.129802959,-0.156008,-0.072275,-0.332497,1016.55188
349728,0.014455,-0.105215,-0.022402,1.008629388,-0.046772143,0.126515204,-0.156505,-0.071769,-0.332472,1016.55188
349828,0.00839,-0.095848,-0.020356,1.002206735,-0.041625102,0.125806122,-0.163518,-0.07325,-0.330551,1016.55188
349928,0.003666,-0.089999,-0.021907,0.994721633,-0.038879184,0.130341531,-0.165579,-0.074881,-0.327129,1016.55188
350028,0.002445,-0.08548,-0.02693,0.992015816,-0.036368367,0.137486429,-0.166535,-0.073274,-0.329052,1016.55188
350128,-0.005648,-0.076021,-0.031766,0.989389898,-0.035152143,0.137686122,-0.167048,-0.070823,-0.327926,1016.55188
350228,-0.014119,-0.063536,-0.033741,0.987333673,-0.036139286,0.136713673,-0.16805,-0.074295,-0.328104,1016.55188
350328,-0.0191,-0.054945,-0.035974,0.982289898,-0.03625449,0.132809286,-0.166032,-0.075749,-0.329679,1016.55188
350428,-0.021938,-0.050522,-0.037537,0.981872245,-0.034511531,0.131045612,-0.1646,-0.074447,-0.326104,1016.55188
350528,-0.02465,-0.05183,-0.041399,0.980803163,-0.035532551,0.134169388,-0.166598,-0.077404,-0.326257,1016.55188
350628,-0.025072,-0.045323,-0.043783,0.979847143,-0.037221939,0.139752959,-0.165093,-0.076906,-0.326731,1016.55188
350728,-0.028208,-0.041333,-0.046013,0.978585714,-0.036642449,0.139967449,-0.163066,-0.077838,-0.32878,1016.55188
350828,-0.028018,-0.041614,-0.048865,0.977075714,-0.035235408,0.145022143,-0.165091,-0.075411,-0.326654,1016.55188
350928,-0.021853,-0.049379,-0.057669,0.972865,-0.031728878,0.14897898,-0.165591,-0.0764,-0.326705,1016.55188
351028,-0.012929,-0.053105,-0.06664,0.971862041,-0.030749796,0.152774286,-0.164545,-0.074801,-0.329128,1016.549561
351128,-0.009202,-0.04515,-0.077724,0.972562755,-0.033207245,0.154479082,-0.162571,-0.074382,-0.328102,1016.549561
351228,-0.005749,-0.039021,-0.083723,0.970550102,-0.038703061,0.155300408,-0.164996,-0.074174,-0.331602,1016.549561
351328,-0.007871,-0.036583,-0.083739,0.970653878,-0.043461531,0.156376633,-0.162506,-0.074214,-0.331601,1016.549561
351428,-0.012828,-0.043104,-0.08178,0.969942449,-0.044962755,0.163841327,-0.162952,-0.071096,-0.333948,1016.549561
351528,-0.017796,-0.055433,-0.077759,0.966613265,-0.043704796,0.170316122,-0.162014,-0.072751,-0.331025,1016.549561
351628,-0.01827,-0.065203,-0.068931,0.967181327,-0.043022551,0.181245,-0.162463,-0.071128,-0.333448,1016.549561
351728,-0.021936,-0.067241,-0.065788,0.969837143,-0.047627347,0.192551122,-0.163499,-0.072703,-0.331525,1016.549561
351828,-0.025917,-0.0638,-0.063404,0.971800204,-0.052614898,0.193117245,-0.162494,-0.073193,-0.33205,1016.549561
351928,-0.034295,-0.062319,-0.062136,0.967854184,-0.05951449,0.192057347,-0.163511,-0.074222,-0.331101,1016.549561
352028,-0.034636,-0.061927,-0.061897,0.968004388,-0.067753673,0.189161327,-0.161547,-0.074824,-0.329627,1016.549561
352128,-0.018949,-0.058801,-0.058247,0.96619449,-0.069608265,0.181674388,-0.162009,-0.075218,-0.331652,1016.549561
352228,-0.013486,-0.070441,-0.057827,0.960751939,-0.073891224,0.190697449,-0.164069,-0.07685,-0.32823,1016.549561
352328,-0.008267,-0.065069,-0.055843,0.968766122,-0.078244388,0.198783571,-0.161649,-0.080047,-0.324883,1016.549561
352428,0.003355,-0.057885,-0.052322,0.963271939,-0.075654694,0.206868061,-0.162642,-0.082996,-0.325535,1016.549561
352528,0.020252,-0.08209,-0.048691,0.953348673,-0.070772347,0.202969898,-0.161242,-0.084258,-0.320588,1016.549561
352628,0.01823,-0.113035,-0.043603,0.953529388,-0.067221224,0.201401735,-0.161266,-0.087295,-0.31974,1016.549561
352728,0.028111,-0.126003,-0.039939,0.964058776,-0.06484398,0.212423367,-0.16128,-0.08981,-0.319368,1016.549561
352828,0.035464,-0.112987,-0.037085,0.97155449,-0.06662949,0.208031224,-0.15936,-0.094494,-0.316097,1016.549561
352928,0.039914,-0.104626,-0.036819,0.970558265,-0.065072857,0.196439082,-0.159892,-0.097548,-0.31475,1016.549561
353028,0.045984,-0.109124,-0.037673,0.973821837,-0.064257041,0.203674388,-0.160885,-0.096038,-0.314674,1016.549561
353128,0.05979,-0.121138,-0.038366,0.981524184,-0.061744184,0.220926531,-0.157509,-0.100842,-0.309404,1016.549561
353228,0.067101,-0.135919,-0.039154,0.990100714,-0.064175204,0.234417959,-0.155079,-0.103517,-0.306531,1016.549561
353328,0.064391,-0.141772,-0.04233,0.999552041,-0.064951837,0.244109388,-0.152615,-0.108089,-0.30576,1016.549561
353428,0.060708,-0.138132,-0.045866,1.012341633,-0.064736939,0.257912959,-0.152139,-0.110138,-0.304862,1016.549561
353528,0.050107,-0.125627,-0.053967,1.020291531,-0.064380306,0.265061224,-0.150671,-0.114694,-0.30409,1016.549561
353628,0.036954,-0.1071,-0.063196,1.020676531,-0.06991051,0.263538163,-0.144248,-0.118405,-0.301767,1016.549561
353728,0.023439,-0.097228,-0.077015,1.021282143,-0.072933265,0.253971633,-0.138852,-0.123667,-0.298021,1016.549561
353828,0.012724,-0.090901,-0.090789,1.023052347,-0.075465918,0.247911224,-0.13745,-0.128889,-0.293776,1016.549561
353928,0.003906,-0.086458,-0.104727,1.02894,-0.069678469,0.251648367,-0.135011,-0.132039,-0.291429,1016.549561
354028,-0.006732,-0.077725,-0.122247,1.037434796,-0.065385,0.25822102,-0.129587,-0.13673,-0.289157,1016.549561
354128,-0.012556,-0.069761,-0.138673,1.050114286,-0.062225918,0.269943571,-0.127187,-0.140972,-0.284861,1016.549561
354228,-0.014414,-0.05531,-0.153567,1.062681531,-0.056698367,0.278751531,-0.123746,-0.146106,-0.283115,1016.549561
354328,-0.01732,-0.040549,-0.16874,1.07526551,-0.048614592,0.287646939,-0.116856,-0.151392,-0.279368,1016.549561
354428,-0.018793,0.001031,-0.191747,1.110327755,-0.036640408,0.286007755,-0.108929,-0.155102,-0.277544,1016.549561
354528,-0.033893,0.055903,-0.215894,1.154689184,-0.025346429,0.266473776,-0.101514,-0.160821,-0.275322,1016.549561
354628,-0.039872,0.072537,-0.22618,1.172558878,-0.016451122,0.222146224,-0.089141,-0.169657,-0.272252,1016.549561
354728,-0.040619,0.034538,-0.219244,1.155937245,-0.038459898,0.164525918,-0.078795,-0.177064,-0.267107,1016.549561
354828,-0.001522,-0.007945,-0.208093,1.157899694,-0.078032041,0.118389082,-0.068414,-0.18537,-0.264011,1016.549561
354928,0.094255,-0.033972,-0.210629,1.17563051,-0.121123367,0.071393061,-0.056095,-0.198312,-0.258644,1016.549561
355028,0.217654,-0.075761,-0.215634,1.19115398,-0.13124949,0.009566327,-0.046356,-0.209463,-0.248179,1016.549561
355128,0.317966,-0.158753,-0.209732,1.201760714,-0.110230306,-0.061751735,-0.036637,-0.226616,-0.237519,1016.549561
355228,0.382835,-0.23204,-0.188722,1.215013367,-0.072217347,-0.103604082,-0.030029,-0.244534,-0.220388,1016.549561
355328,0.413693,-0.266476,-0.161809,1.216356224,-0.012303265,-0.115666633,-0.026391,-0.262854,-0.204282,1016.549561
355428,0.408146,-0.291332,-0.136091,1.195310918,0.059367959,-0.113189184,-0.028299,-0.281754,-0.184705,1016.549561
355528,0.362287,-0.298537,-0.111371,1.161685,0.124087041,-0.099653469,-0.031663,-0.294579,-0.166323,1016.549561
355628,0.282862,-0.268983,-0.090456,1.131051429,0.178507959,-0.076142347,-0.036595,-0.312531,-0.144697,1016.549561
355728,0.174015,-0.211082,-0.070127,1.087707449,0.217897653,-0.072128367,-0.040369,-0.322641,-0.130687,1016.549561
355828,0.049865,-0.131265,-0.047621,1.044482857,0.239190816,-0.091388673,-0.04718,-0.334318,-0.114254,1016.547302
355928,-0.073297,-0.057324,-0.019372,1.006206531,0.243935816,-0.126267755,-0.050374,-0.340257,-0.104038,1016.547302
356028,-0.186123,-0.019343,0.009563,0.964441224,0.239561224,-0.170818367,-0.055476,-0.345449,-0.098296,1016.547302
356128,-0.277987,-0.030804,0.03466,0.932025,0.239469796,-0.206353061,-0.058515,-0.342557,-0.095146,1016.547302
356228,-0.352271,-0.061418,0.056455,0.922873163,0.246869184,-0.223142959,-0.063957,-0.336917,-0.096368,1016.547302
356328,-0.40174,-0.083414,0.061051,0.938697551,0.245865306,-0.225454592,-0.068279,-0.329485,-0.104011,1016.547302
356428,-0.400194,-0.098971,0.060252,0.971332959,0.220093571,-0.223995204,-0.075045,-0.311977,-0.112645,1016.547302
356528,-0.341788,-0.123785,0.047335,1.002946531,0.183273776,-0.213028776,-0.080294,-0.296912,-0.122906,1016.547302
356628,-0.268723,-0.153406,0.031876,1.028019592,0.14491051,-0.180370714,-0.089546,-0.281333,-0.132143,1016.547302
356728,-0.197668,-0.159784,0.022182,1.053742857,0.100065204,-0.132871939,-0.097766,-0.261712,-0.142675,1016.547302
356828,-0.130424,-0.142285,0.021259,1.062532449,0.061586939,-0.092667449,-0.108473,-0.245017,-0.153861,1016.547302
356928,-0.093747,-0.116243,0.035631,1.052272551,0.03718449,-0.071495714,-0.114789,-0.228136,-0.160022,1016.547302
357028,-0.075521,-0.103832,0.060202,1.030155714,0.018651224,-0.054445,-0.121064,-0.214622,-0.16886,1016.547302
357128,-0.073827,-0.108363,0.086047,0.992736531,0.012417653,-0.033161837,-0.128358,-0.202634,-0.176775,1016.547302
357228,-0.08546,-0.117636,0.111883,0.952067347,0.017917143,-0.009532449,-0.130307,-0.199018,-0.178596,1016.547302
357328,-0.106552,-0.113912,0.137376,0.916496429,0.033380714,0.011654184,-0.13117,-0.191715,-0.184739,1016.547302
357428,-0.133973,-0.091601,0.160531,0.892996531,0.054922959,0.018903571,-0.12907,-0.188492,-0.190084,1016.549011
357528,-0.167963,-0.061992,0.178762,0.87485949,0.075128265,0.02162102,-0.128002,-0.184852,-0.193404,1016.549011
357628,-0.190859,-0.037707,0.189563,0.862349592,0.096537653,0.017944082,-0.123964,-0.186265,-0.196478,1016.549011
357728,-0.200174,-0.008156,0.189079,0.852448878,0.11194602,0.022627857,-0.117399,-0.183162,-0.200822,1016.549011
357828,-0.209201,0.033367,0.177932,0.854877347,0.113082857,0.028972041,-0.11342,-0.186713,-0.200998,1016.549011
357928,-0.198808,0.091626,0.164874,0.85485398,0.111651837,0.029804898,-0.108898,-0.185691,-0.202945,1016.549011
358028,-0.180546,0.103864,0.14726,0.842006327,0.105067449,0.026849184,-0.101863,-0.187626,-0.206543,1016.549011
358128,-0.16757,0.08179,0.131611,0.837446939,0.091359694,0.01727949,-0.099808,-0.189482,-0.210143,1016.549011
358228,-0.14572,0.038801,0.120309,0.844322959,0.075843265,0.022681735,-0.093322,-0.188564,-0.21059,1016.549011
358328,-0.119429,0.04282,0.113906,0.861377857,0.062863776,0.025453776,-0.089782,-0.189969,-0.213664,1016.549011
358428,-0.097683,0.06192,0.107313,0.862096837,0.050664184,0.015282959,-0.089813,-0.191536,-0.212241,1016.549011
358528,-0.08463,0.068012,0.109333,0.859000408,0.046219796,0.010003061,-0.088326,-0.191086,-0.211715,1016.549011
358628,-0.070111,0.049553,0.114313,0.864517653,0.049148469,0.019731429,-0.086219,-0.188835,-0.217611,1016.549011
358728,-0.059329,0.008556,0.117885,0.872096224,0.056547653,0.030788265,-0.084365,-0.193689,-0.210841,1016.549011
358828,-0.058993,-0.052689,0.121938,0.878376735,0.065427143,0.041952857,-0.087832,-0.193087,-0.211817,1016.549011
358928,-0.061933,-0.13637,0.122484,0.886284796,0.074243163,0.049740918,-0.088321,-0.193055,-0.212317,1016.549011
359028,-0.054175,-0.1938,0.118489,0.902291939,0.076468163,0.068410204,-0.088345,-0.191134,-0.210716,1016.549011
359128,-0.035051,-0.192735,0.108803,0.913382245,0.082289898,0.088521837,-0.089303,-0.190026,-0.212664,1016.549011
359228,-0.007343,-0.145861,0.092741,0.907976224,0.077642245,0.098176735,-0.090785,-0.188483,-0.213088,1016.549011
359328,0.022822,-0.09212,0.079755,0.894155612,0.067957245,0.102209898,-0.087754,-0.185445,-0.214934,1016.549011
359428,0.047812,-0.048189,0.07888,0.875200714,0.053728367,0.109118571,-0.087751,-0.18395,-0.214858,1016.549011
359528,0.072611,-0.017126,0.079832,0.861996327,0.048481633,0.114814082,-0.080719,-0.182421,-0.217778,1016.549011
359628,0.105807,0.008618,0.082594,0.863413163,0.044715102,0.110763163,-0.078562,-0.178556,-0.226097,1016.549011
359728,0.14318,0.029998,0.088001,0.877815306,0.045284286,0.104524592,-0.07156,-0.178594,-0.227594,1016.549011
359828,0.182525,0.045857,0.090921,0.894557857,0.046172755,0.093018878,-0.06641,-0.172285,-0.235784,1016.549011
359928,0.216226,0.059825,0.092983,0.905896224,0.04431,0.085905714,-0.059314,-0.171585,-0.242254,1016.549011
360028,0.242353,0.065182,0.100127,0.913747857,0.036400306,0.084126837,-0.051192,-0.169333,-0.250147,1016.549011
360128,0.255721,0.063458,0.110076,0.925037551,0.025242143,0.082194796,-0.044078,-0.163626,-0.256862,1016.549011
360228,0.256737,0.052674,0.133897,0.949765306,0.028654898,0.094886429,-0.038525,-0.16352,-0.260859,1016.549011
360328,0.227858,0.064283,0.157165,0.985746327,0.045058469,0.09855,-0.032473,-0.163422,-0.264856,1016.549011
360428,0.172439,0.079414,0.181673,1.01039898,0.066737857,0.096333367,-0.029874,-0.159709,-0.270175,1016.549011
360528,0.104721,0.080061,0.209763,1.031345918,0.094603878,0.097782449,-0.027317,-0.159082,-0.273648,1016.549011
360628,0.039958,0.089738,0.232078,1.056776429,0.123125612,0.110482551,-0.024729,-0.156389,-0.278518,1016.549011
360728,-0.009219,0.13199,0.245574,1.086818776,0.142143061,0.134084898,-0.025721,-0.153883,-0.278391,1016.549011
360828,-0.042487,0.1936,0.248865,1.11268449,0.141107245,0.151682551,-0.022738,-0.152459,-0.277814,1016.549011
360928,-0.04422,0.248643,0.247797,1.136566224,0.120174898,0.168689286,-0.019127,-0.150209,-0.284209,1016.549011
361028,-0.019673,0.304776,0.248149,1.178440918,0.083434592,0.206913061,-0.015577,-0.151092,-0.287757,1016.549011
361128,0.032651,0.369805,0.247478,1.225065612,0.042522857,0.253119286,-0.008015,-0.147506,-0.292075,1016.549011
361228,0.102002,0.458875,0.243206,1.272073776,0.00196102,0.291130918,-0.002051,-0.150116,-0.291701,1016.549011
361328,0.176909,0.592676,0.241069,1.324417245,-0.043425714,0.312633061,0.011356,-0.158374,-0.290604,1016.549011
361428,0.242754,0.752396,0.256472,1.380521939,-0.082954184,0.304607551,0.026633,-0.167972,-0.283059,1016.549011
361528,0.295092,0.906803,0.284463,1.425762857,-0.096325816,0.246524694,0.043819,-0.182279,-0.271744,1016.549011
361628,0.321269,0.975398,0.315097,1.446656429,-0.089483367,0.174607041,0.056959,-0.200155,-0.25761,1016.549011
361728,0.302047,0.982412,0.337055,1.466988571,-0.03623602,0.109901224,0.065453,-0.221358,-0.235132,1016.549011
361828,0.255026,0.99302,0.341732,1.493139388,0.011370408,0.05073449,0.06986,-0.23631,-0.206328,1016.549011
361928,0.195692,0.941344,0.321519,1.432272245,0.067780714,-0.057802959,0.06328,-0.252157,-0.176079,1016.549011
362028,0.151061,0.743033,0.262316,1.301498163,0.136437959,-0.24006398,0.050834,-0.262662,-0.151075,1016.549011
362128,0.099879,0.423663,0.166626,1.168294082,0.13591449,-0.372664898,0.028596,-0.265126,-0.134191,1016.549011
362228,0.017967,0.098937,0.08052,1.072119694,0.051423571,-0.416068265,0.012478,-0.26087,-0.123971,1016.549011
362328,-0.06301,-0.210373,0.044307,0.998415,-0.031006939,-0.406377959,-0.007449,-0.251634,-0.12252,1016.549011
362428,-0.112029,-0.468905,0.039724,0.950091122,-0.092137653,-0.320426224,-0.031769,-0.238124,-0.125365,1016.549011
362528,-0.086062,-0.615223,0.042758,0.945887551,-0.142746224,-0.187168878,-0.045079,-0.222177,-0.13058,1016.549011
362628,0.049237,-0.672678,0.03005,0.965258878,-0.200719286,-0.062970204,-0.052397,-0.208767,-0.136919,1016.549011
362728,0.248206,-0.625003,0.003744,1.00475102,-0.244729286,0.028519796,-0.057708,-0.196836,-0.144333,1016.549011
362828,0.400845,-0.407138,-0.01508,1.04311,-0.287882143,0.078277449,-0.060069,-0.186543,-0.149824,1016.549011
362928,0.481836,-0.115246,-0.02966,1.036434082,-0.283668061,0.057745612,-0.059443,-0.18275,-0.156143,1016.549011
363028,0.513278,0.099137,-0.044473,0.992070204,-0.228415,-0.002629388,-0.053859,-0.175621,-0.160784,1016.549011
363128,0.526345,0.175312,-0.059979,0.947612347,-0.149826327,-0.054127551,-0.050298,-0.170525,-0.164027,1016.549011
363228,0.51261,0.158559,-0.065572,0.92530051,-0.069404082,-0.070959388,-0.044679,-0.165293,-0.170769,1016.549011
363328,0.466779,0.135289,-0.060893,0.929466735,0.001188673,-0.073551837,-0.042581,-0.158108,-0.175411,1016.549011
363428,0.381517,0.144748,-0.050875,0.925027449,0.068777857,-0.05210949,-0.038939,-0.148834,-0.182449,1016.549011
363528,0.265177,0.109728,-0.055113,0.89948,0.098570714,-0.051940102,-0.038754,-0.138436,-0.190938,1016.549011
363628,0.139515,0.042102,-0.073153,0.883758776,0.107753776,-0.051577755,-0.03952,-0.12394,-0.201222,1016.549011
363728,0.040833,-0.017268,-0.09411,0.882295714,0.086891327,-0.023199796,-0.040304,-0.113952,-0.211236,1016.549011
363828,-0.018254,-0.050025,-0.120352,0.877021122,0.043148061,-0.013139898,-0.044984,-0.095737,-0.224843,1016.549011
363928,-0.049656,-0.084829,-0.135776,0.860564388,-0.013173776,-0.006500918,-0.050215,-0.081122,-0.236128,1016.549011
364028,-0.057421,-0.124069,-0.143611,0.849073673,-0.058799286,0.010652857,-0.052948,-0.06702,-0.247939,1016.549011
364128,-0.042876,-0.149569,-0.149083,0.834849898,-0.09569,0.032143776,-0.058186,-0.051432,-0.258673,1016.549011
364228,-0.009074,-0.17067,-0.155622,0.828323776,-0.124676327,0.044898469,-0.057923,-0.038848,-0.271059,1016.549011
364328,0.036453,-0.177011,-0.161069,0.822284796,-0.13913102,0.051620306,-0.061235,-0.029416,-0.279099,1016.549011
364428,0.080486,-0.156315,-0.166008,0.821708367,-0.148852245,0.061186633,-0.06351,-0.022369,-0.289766,1016.549011
364528,0.102013,-0.111895,-0.160822,0.816932653,-0.145621327,0.066897755,-0.062893,-0.013144,-0.294806,1016.549011
364628,0.102423,-0.067333,-0.150726,0.803730918,-0.13080449,0.060059388,-0.066739,-0.007761,-0.30155,1016.549011
364728,0.084602,-0.032382,-0.141221,0.782825918,-0.10693051,0.045295408,-0.071036,-0.00225,-0.310794,1016.549011
364828,0.060644,-0.02735,-0.134727,0.766595102,-0.074922551,0.031611224,-0.069932,0.001486,-0.316114,1016.549011
