time,gx,gy,gz,ax,ay,az,Mag_X,Mag_Y,Mag_Z,p
432538,0.077557,0.083224,-0.007146,0.978084592,0.065483265,0.207133163,-0.068446,-0.604841,0.537815,1016.55011
432638,0.06057,0.085734,-0.007167,0.979837041,0.057742245,0.201325,-0.064493,-0.602012,0.539968,1016.55188
432738,0.042783,0.079136,-0.004863,0.982684898,0.048927449,0.201235102,-0.060962,-0.602943,0.537419,1016.55188
432838,0.032937,0.07371,-0.006747,0.98542602,0.045922959,0.197317347,-0.05797,-0.601496,0.537496,1016.55188
432938,0.029911,0.0684,-0.006811,0.986346735,0.048752143,0.192916939,-0.053397,-0.597862,0.533177,1016.55188
433038,0.029917,0.057619,-0.008743,0.985058367,0.057114796,0.192964898,-0.04784,-0.595764,0.529282,1016.55188
433138,0.027945,0.044565,-0.011012,0.980240306,0.069164388,0.196097041,-0.040784,-0.591198,0.525515,1016.55188
433238,0.013044,0.036154,-0.013063,0.979464592,0.077587143,0.195677653,-0.030572,-0.581287,0.513505,1016.55188
433338,-0.003713,0.033857,-0.013114,0.983248571,0.078870918,0.199688367,-0.023993,-0.575171,0.508814,1016.55188
433438,-0.01393,0.040634,-0.007926,0.97973398,0.072137347,0.200192857,-0.023908,-0.564041,0.505874,1016.55188
433538,-0.015192,0.044921,-0.004698,0.975706429,0.062218673,0.197970204,-0.032848,-0.559865,0.505075,1016.55188
433638,-0.006175,0.041493,-0.008347,0.972403163,0.052583061,0.205282857,-0.046854,-0.555826,0.508773,1016.55188
433738,0.012064,0.032205,-0.012569,0.97106949,0.043394796,0.211327551,-0.067806,-0.552103,0.510943,1016.55188
433838,0.033466,0.012626,-0.018181,0.968096327,0.032808673,0.211860102,-0.086387,-0.553192,0.518884,1016.55188
433938,0.037254,-0.005885,-0.023432,0.971326122,0.034372347,0.208030204,-0.108443,-0.552708,0.526399,1016.55188
434038,0.045895,-0.007837,-0.02439,0.980025408,0.038174898,0.205013571,-0.130012,-0.553251,0.534364,1016.55188
434138,0.058646,0.007524,-0.020523,0.984048367,0.050447449,0.201147755,-0.152131,-0.556897,0.544675,1016.55188
434238,0.059496,0.016685,-0.01708,0.983244898,0.059168571,0.194285612,-0.175218,-0.560455,0.553487,1016.55188
434338,0.056384,0.009767,-0.013157,0.979583061,0.063393367,0.197048265,-0.191306,-0.565047,0.56075,1016.55188
434438,0.057635,-0.002592,-0.01392,0.978291429,0.058782959,0.206799184,-0.20339,-0.569654,0.567016,1016.55188
434538,0.060813,-0.011667,-0.015439,0.976189796,0.053087347,0.207112041,-0.211451,-0.574229,0.571283,1016.55188
434638,0.055556,-0.018797,-0.017492,0.974730408,0.047366429,0.203914694,-0.213511,-0.580818,0.573951,1016.55188
434738,0.053062,-0.023054,-0.019256,0.972951531,0.052751837,0.196737041,-0.21555,-0.585865,0.575695,1016.55188
434838,0.050579,-0.026198,-0.017345,0.972037347,0.066033571,0.191382143,-0.217638,-0.593026,0.579837,1016.55188
434938,0.050007,-0.030296,-0.016933,0.976369898,0.075671122,0.192025306,-0.218195,-0.594657,0.58276,1016.55188
435038,0.05257,-0.032808,-0.014221,0.982498265,0.076093673,0.193982245,-0.225237,-0.601666,0.585401,1016.55188
435138,0.050421,-0.037556,-0.013456,0.982333061,0.067515,0.198213265,-0.221329,-0.603417,0.589324,1016.55188
435238,0.045248,-0.037507,-0.010055,0.982336735,0.059043163,0.203314592,-0.224825,-0.608344,0.589069,1016.55188
435338,0.043118,-0.03387,-0.006495,0.98223898,0.051846837,0.204322347,-0.225378,-0.607982,0.592093,1016.55188
435438,0.044487,-0.032556,-0.004895,0.978010714,0.046219082,0.198023878,-0.227402,-0.605057,0.594244,1016.55188
435538,0.046366,-0.031069,-0.004713,0.974669592,0.044161633,0.197720306,-0.223817,-0.601882,0.589399,1016.55188
435638,0.047824,-0.03206,-0.001175,0.977532041,0.049287551,0.199551531,-0.21634,-0.599012,0.589554,1016.55188
435738,0.046152,-0.032142,-0.001638,0.982962245,0.053817653,0.200134082,-0.206794,-0.594983,0.585762,1016.55188
435838,0.041614,-0.022094,-0.001106,0.98581102,0.064429082,0.196287143,-0.200208,-0.590337,0.580495,1016.549561
435938,0.040385,-0.027288,-0.000481,0.984205,0.073755714,0.204370816,-0.189611,-0.581222,0.574458,1016.549561
436038,0.037652,-0.022231,-0.005545,0.990223163,0.07900898,0.202729694,-0.182494,-0.57402,0.567818,1016.549561
436138,0.031938,-0.005255,-0.01091,0.988915714,0.073731939,0.194233878,-0.178445,-0.568957,0.565075,1016.549561
436238,0.023582,0.004538,-0.015086,0.983443265,0.070481429,0.192575918,-0.175267,-0.56207,0.55591,1016.549561
436338,0.017103,0.007991,-0.020482,0.975200816,0.061010408,0.192272755,-0.179632,-0.552765,0.550868,1016.549561
436438,0.008514,0.011214,-0.021284,0.967342245,0.055202959,0.194598367,-0.181618,-0.54379,0.551824,1016.549561
436538,0.005428,0.010962,-0.018712,0.964618061,0.054038878,0.191665102,-0.182956,-0.533938,0.544809,1016.549561
436638,0.006217,0.006896,-0.017842,0.967655102,0.05837949,0.188443673,-0.185383,-0.52927,0.542038,1016.549561
436738,0.012593,-0.000897,-0.014839,0.971389286,0.057559898,0.189832245,-0.191252,-0.520465,0.53747,1016.549561
436838,0.021631,-0.008789,-0.015277,0.973694796,0.055623673,0.193379796,-0.197223,-0.516882,0.537646,1016.549561
436938,0.031477,-0.006961,-0.014449,0.97845898,0.052190714,0.197404796,-0.203118,-0.512111,0.533875,1016.549561
437038,0.037866,-0.004885,-0.013533,0.982802143,0.055332041,0.201696837,-0.208598,-0.507065,0.534627,1016.549561
437138,0.035798,-0.003533,-0.013697,0.982445204,0.061776327,0.207281429,-0.213539,-0.504897,0.532728,1016.549561
437238,0.030367,-0.006519,-0.010586,0.98442051,0.071414898,0.20563449,-0.219994,-0.498792,0.532531,1016.549561
437338,0.027381,-0.007346,-0.009169,0.983934082,0.080905204,0.20232398,-0.225965,-0.495209,0.532706,1016.549561
437438,0.018693,-0.008244,-0.01001,0.982721633,0.081114082,0.196498265,-0.230948,-0.495628,0.53268,1016.549561
437538,0.01524,-0.010892,-0.010713,0.979759082,0.073051224,0.19203102,-0.233415,-0.49305,0.531806,1016.549561
437638,0.01796,-0.020325,-0.010274,0.97623449,0.05976,0.189392551,-0.235299,-0.489265,0.526486,1016.549561
437738,0.027567,-0.030909,-0.010102,0.978873265,0.048537755,0.193667245,-0.236302,-0.487779,0.527061,1016.549561
437838,0.037521,-0.028278,-0.007191,0.981779082,0.042295204,0.195577245,-0.233706,-0.486059,0.521641,1016.549561
437938,0.044389,-0.014541,-0.004669,0.978581429,0.039868163,0.192772653,-0.228689,-0.481582,0.520371,1016.549561
438038,0.038662,-0.01038,-0.005536,0.97299551,0.046494796,0.191658878,-0.223532,-0.476743,0.511605,1016.549561
438138,0.034147,-0.012264,-0.001162,0.972368367,0.060057755,0.195031327,-0.214987,-0.47519,0.507685,1016.549561
438238,0.026038,-0.012554,0.001896,0.973339796,0.075670306,0.195328878,-0.205873,-0.469989,0.500445,1016.549561
438338,0.020446,-0.017406,0.005612,0.977153265,0.086672551,0.197813571,-0.196731,-0.465214,0.49168,1016.549561
438438,0.011303,-0.030235,0.007873,0.980583469,0.088642449,0.198548571,-0.185588,-0.460944,0.482391,1016.549561
438538,0.002674,-0.041557,0.005537,0.980809694,0.083626429,0.202908878,-0.174469,-0.454256,0.474727,1016.549561
438638,0.001551,-0.040539,0.004642,0.987961122,0.072990714,0.202116224,-0.167828,-0.449963,0.466436,1016.549561
438738,0.017961,-0.031935,0.001371,0.988077959,0.069422959,0.196551429,-0.163165,-0.442626,0.457796,1016.549561
438838,0.029819,-0.024362,-0.002617,0.98469949,0.060919184,0.184312653,-0.161483,-0.436213,0.448605,1016.549561
438938,0.034607,-0.014308,-0.003503,0.980962653,0.056568776,0.180426633,-0.161864,-0.432429,0.442785,1016.549561
439038,0.035997,-0.017557,-0.005344,0.975212959,0.054914286,0.183613367,-0.160167,-0.428459,0.432468,1016.549561
439138,0.029847,-0.034212,-0.006028,0.972183265,0.058064184,0.187403878,-0.161478,-0.419034,0.423928,1016.549561
439238,0.006545,-0.056046,-0.000875,0.973960918,0.060732551,0.193162857,-0.160303,-0.412139,0.415262,1016.549561
439338,-0.006116,-0.062987,0.004221,0.975179796,0.065776122,0.203098776,-0.161161,-0.407302,0.408493,1016.549561
439438,-0.005746,-0.047238,0.008476,0.978086939,0.073572347,0.204134796,-0.163485,-0.402369,0.400224,1016.549561
439538,-0.000145,-0.022857,0.008964,0.978257449,0.07572449,0.192849796,-0.164811,-0.395957,0.392032,1016.549561
439638,0.012033,-0.011423,0.008257,0.979365102,0.074237245,0.191526531,-0.169204,-0.392181,0.38771,1016.549561
439738,0.024883,-0.008646,0.00808,0.983693469,0.068663061,0.195162041,-0.173061,-0.38782,0.381415,1016.549561
439838,0.034094,-0.012936,0.00479,0.987016327,0.06220102,0.191950408,-0.180469,-0.383571,0.378617,1016.549561
439938,0.038599,-0.02564,0.003668,0.986606122,0.061833061,0.18782602,-0.184874,-0.380816,0.374744,1016.549561
440038,0.038737,-0.041801,-9.40E-05,0.990797653,0.062056429,0.183041429,-0.18827,-0.377056,0.370423,1016.549561
440138,0.036871,-0.05447,-0.00416,0.986363878,0.060280204,0.181178673,-0.196655,-0.376705,0.365922,1016.549561
440238,0.035721,-0.055924,-0.009116,0.980578571,0.059817041,0.17936602,-0.2025,-0.36982,0.359753,1016.549561
440338,0.034365,-0.052307,-0.014127,0.975811837,0.058358163,0.177897959,-0.202394,-0.367562,0.354356,1016.549561
440438,0.031737,-0.047668,-0.017569,0.971561939,0.061179898,0.178554388,-0.20625,-0.362702,0.348086,1016.549561
440538,0.033675,-0.045562,-0.016538,0.97214551,0.068358469,0.178678878,-0.205116,-0.358394,0.341293,1016.549561
440638,0.035189,-0.046683,-0.015764,0.977752857,0.072954388,0.181089694,-0.205452,-0.355984,0.332897,1016.547302
440738,0.034226,-0.052372,-0.011803,0.978034184,0.072051939,0.182702041,-0.203811,-0.351661,0.325604,1016.547302
440838,0.035085,-0.052946,-0.00561,0.984699184,0.067741429,0.186292449,-0.205113,-0.34271,0.316539,1016.547302
440938,0.040947,-0.050113,-0.001147,0.990327449,0.064465918,0.187966531,-0.199465,-0.341367,0.307595,1016.547302
441038,0.040775,-0.046789,0.000943,0.990268673,0.06464051,0.189094796,-0.197761,-0.332913,0.297506,1016.547302
441138,0.030349,-0.041207,-0.001248,0.99145898,0.058001735,0.185642755,-0.194105,-0.32658,0.289315,1016.547302
441238,0.018512,-0.041436,-0.001559,0.985863163,0.061751939,0.18354449,-0.189837,-0.318472,0.275203,1016.547302
441338,0.015309,-0.046739,0.001207,0.987779184,0.068055102,0.18043898,-0.181177,-0.315135,0.265363,1016.547302
441438,0.017917,-0.037168,0.007817,0.99030102,0.074581939,0.168751939,-0.175443,-0.307122,0.25275,1016.547302
441538,0.016802,-0.027528,0.013299,0.989052245,0.079052653,0.166001531,-0.170222,-0.297655,0.241214,1016.547302
441638,0.020032,-0.033447,0.015929,0.983478163,0.079176224,0.167864694,-0.16353,-0.290751,0.23055,1016.547302
441738,0.023981,-0.042713,0.017809,0.984054082,0.075124592,0.174904796,-0.159249,-0.280626,0.21604,1016.547302
441838,0.024864,-0.04572,0.018736,0.983790918,0.071592959,0.177295612,-0.153043,-0.272195,0.204953,1016.547302
441938,0.020234,-0.041822,0.015477,0.982777551,0.070238776,0.176268265,-0.143874,-0.262389,0.195442,1016.547302
442038,0.012512,-0.030417,0.012572,0.979454796,0.068952551,0.173181939,-0.135135,-0.255871,0.181755,1016.547302
442138,0.007865,-0.02899,0.015165,0.976037143,0.06538949,0.168249388,-0.125978,-0.247583,0.172668,1016.547302
442238,0.00806,-0.030445,0.014701,0.974024082,0.064299184,0.169934082,-0.11878,-0.24166,0.161454,1016.549011
442338,0.013128,-0.033145,0.015838,0.974286633,0.062892449,0.171744592,-0.107605,-0.234827,0.150792,1016.549011
442438,0.021196,-0.033723,0.016893,0.984200816,0.063205816,0.175973673,-0.099962,-0.227062,0.142679,1016.549011
442538,0.024278,-0.029275,0.022045,0.984605102,0.062464082,0.174349388,-0.091905,-0.220021,0.139039,1016.549011
442638,0.016673,-0.028575,0.021307,0.983637755,0.064869592,0.172567041,-0.078774,-0.212818,0.130402,1016.549011
442738,0.002288,-0.032105,0.020081,0.986480306,0.063657347,0.166773469,-0.064644,-0.204136,0.121842,1016.549011
442838,-0.016196,-0.032917,0.018302,0.987519694,0.064797551,0.161266735,-0.052565,-0.197061,0.116203,1016.549011
442938,-0.030398,-0.029699,0.019669,0.987689898,0.064762653,0.158752755,-0.034021,-0.19111,0.111016,1016.549011
443038,-0.039588,-0.036924,0.021514,0.987194796,0.066194184,0.159863878,-0.013494,-0.184716,0.106354,1016.549011
443138,-0.039268,-0.037742,0.023345,0.988164388,0.068999082,0.164934388,0.003017,-0.175366,0.103844,1016.549011
443238,-0.029065,-0.033463,0.02736,0.990307449,0.069067755,0.168518163,0.026026,-0.168538,0.099708,1016.549011
443338,-0.018746,-0.02771,0.029169,0.991127041,0.064448776,0.167134592,0.053906,-0.161579,0.101597,1016.549011
443438,-0.019222,-0.022335,0.028536,0.985733469,0.057305,0.169755306,0.074802,-0.155032,0.103958,1016.549011
443538,-0.027929,-0.019589,0.025296,0.98052102,0.050033571,0.167782551,0.095575,-0.150293,0.112741,1016.549011
443638,-0.03779,-0.021181,0.022714,0.980454184,0.049736224,0.168011939,0.122342,-0.146099,0.120501,1016.549011
443738,-0.044397,-0.0186,0.022062,0.981971327,0.053896327,0.165060204,0.142136,-0.141794,0.128258,1016.549011
443838,-0.043644,-0.012187,0.021278,0.982638265,0.063314898,0.164050408,0.162845,-0.141683,0.13981,1016.549011
443938,-0.042252,-0.01284,0.021958,0.983719898,0.068282347,0.166454388,0.182528,-0.142127,0.152837,1016.549011
444038,-0.034595,-0.00798,0.02402,0.988146735,0.07726449,0.169458571,0.195164,-0.142654,0.16986,1016.549011
444138,-0.027414,0.000731,0.026767,0.98778602,0.079002449,0.165781633,0.204855,-0.144008,0.184332,1016.549011
444238,-0.030079,-0.009635,0.02432,0.982572143,0.075053571,0.161518061,0.214068,-0.144809,0.197829,1016.549011
444338,-0.033399,-0.029363,0.019557,0.982368571,0.066878367,0.163357041,0.219815,-0.149467,0.209624,1016.549011
444438,-0.034322,-0.0418,0.010468,0.982436735,0.049444388,0.168757449,0.221739,-0.146703,0.213775,1016.549011
444538,-0.05498,-0.039086,0.005088,0.977818571,0.037074796,0.163442959,0.225593,-0.147103,0.220773,1016.549011
444638,-0.060989,-0.036716,0.004738,0.975398571,0.034386735,0.162348367,0.228045,-0.147737,0.222748,1016.549011
444738,-0.049764,-0.019493,0.007438,0.977207959,0.043196837,0.159977143,0.230984,-0.144939,0.2259,1016.549011
444838,-0.030984,-0.006178,0.014942,0.975403367,0.051589082,0.153621633,0.23193,-0.14657,0.228323,1016.549011
444938,-0.018523,-0.008415,0.02157,0.978145,0.056377245,0.15666898,0.234479,-0.145469,0.225376,1016.549011
445038,-0.008294,-0.021449,0.028064,0.983795612,0.058797449,0.163770204,0.23301,-0.141411,0.224579,1016.549011
445138,-0.000667,-0.039902,0.029215,0.992076531,0.060457857,0.164774592,0.235571,-0.138293,0.221234,1016.549011
445238,0.001567,-0.056963,0.026401,0.991682449,0.057834082,0.166667245,0.23611,-0.136211,0.219336,1016.549011
445338,0.004726,-0.069613,0.020782,0.992402755,0.056556327,0.168210306,0.236137,-0.131181,0.218591,1016.549011
445438,0.013183,-0.068025,0.01203,0.99172,0.057133673,0.169425714,0.236144,-0.132652,0.218015,1016.549011
445538,0.020619,-0.04893,0.005672,0.986603061,0.05695898,0.165647041,0.235147,-0.128176,0.218743,1016.549011
445638,0.020824,-0.027255,-0.000373,0.981727041,0.054412347,0.163259388,0.237517,-0.12803,0.225266,1016.549011
445738,0.009752,-0.013578,-0.001629,0.976537551,0.048973571,0.158683469,0.238918,-0.128295,0.230265,1016.549011
445838,0.008458,-0.015454,-0.001165,0.973729184,0.045569694,0.157078367,0.238807,-0.128584,0.236262,1016.549011
445938,0.009505,-0.02661,0.004498,0.977590306,0.044466531,0.160955408,0.241194,-0.129386,0.241736,1016.549011
446038,0.010878,-0.035764,0.009737,0.978978469,0.048665612,0.164417449,0.243954,-0.133001,0.25358,1016.549011
446138,0.008316,-0.043797,0.014825,0.984129082,0.049605408,0.168574898,0.245369,-0.135709,0.257452,1016.549011
446238,0.00827,-0.042504,0.018657,0.98884051,0.051926633,0.171707551,0.246625,-0.139822,0.269769,1016.549011
446338,0.012104,-0.038722,0.023892,0.99458051,0.057392755,0.167381837,0.249344,-0.145526,0.28351,1016.549011
446438,0.015175,-0.035397,0.022663,0.99653602,0.058106531,0.164776939,0.250558,-0.14677,0.29848,1016.549011
446538,0.01366,-0.026969,0.017639,0.994810204,0.053162959,0.159961531,0.252831,-0.154315,0.309121,1016.549011
446638,0.016105,-0.032536,0.013598,0.987513061,0.048232959,0.161531327,0.254991,-0.158187,0.326462,1016.549011
446738,0.019011,-0.037546,0.010246,0.986994286,0.047916327,0.156951735,0.254723,-0.162847,0.340253,1016.549011
446838,0.021856,-0.038136,0.00565,0.982759184,0.051905,0.156244184,0.254988,-0.163457,0.352749,1016.549011
446938,0.022299,-0.049422,0.004406,0.978636837,0.052691531,0.15880551,0.259252,-0.167071,0.364093,1016.549011
447038,0.028748,-0.062519,0.009072,0.980780408,0.053910204,0.163097245,0.258548,-0.168092,0.375063,1016.549011
447138,0.030128,-0.061965,0.011407,0.986729592,0.057059184,0.166582959,0.257869,-0.171032,0.384433,1016.549011
447238,0.030838,-0.050983,0.014498,0.987416939,0.057332245,0.163644286,0.258118,-0.170196,0.398003,1016.549011
447338,0.026395,-0.039493,0.014761,0.987338163,0.053516224,0.158413878,0.259422,-0.167736,0.408652,1016.549011
447438,0.019195,-0.036577,0.015813,0.984065714,0.049942143,0.153220612,0.259267,-0.166152,0.41725,1016.549011
447538,0.014128,-0.042351,0.014967,0.981057041,0.048187245,0.151592755,0.259634,-0.167494,0.424197,1016.549011
447638,0.010552,-0.052528,0.017243,0.978623776,0.043235,0.152518367,0.257475,-0.166899,0.433244,1016.549011
447738,0.008873,-0.066026,0.018876,0.981569388,0.046317653,0.154387449,0.257272,-0.166433,0.44429,1016.549011
447838,0.010347,-0.07135,0.025254,0.985004796,0.051627959,0.157880408,0.257619,-0.167822,0.452237,1016.549011
447938,0.020151,-0.072454,0.02821,0.989310102,0.056223163,0.161010612,0.253409,-0.169333,0.46418,1016.549011
448038,0.027438,-0.067227,0.03338,0.987211122,0.058891429,0.160553673,0.252673,-0.172917,0.476522,1016.549011
448138,0.032019,-0.064606,0.033269,0.986489796,0.057267959,0.158659694,0.245933,-0.175482,0.490413,1016.549011
448238,0.036689,-0.066077,0.032463,0.986198878,0.054832041,0.156544184,0.242709,-0.177531,0.502831,1016.549011
448338,0.035456,-0.066727,0.032412,0.988669388,0.054883571,0.154819184,0.236402,-0.180272,0.520221,1016.549011
448438,0.029526,-0.061169,0.031949,0.98972602,0.055531429,0.151784388,0.23006,-0.187071,0.538907,1016.549011
448538,0.005366,-0.054902,0.027331,0.988812551,0.061535918,0.148995204,0.221176,-0.191483,0.560718,1016.549011
448638,-0.001585,-0.045276,0.027496,0.983841837,0.060695612,0.14137102,0.212255,-0.201449,0.583749,1016.549011
448738,-0.002955,-0.05139,0.028996,0.97974898,0.056709694,0.136152551,0.195791,-0.20404,0.611656,1016.549011
448838,-0.003004,-0.061363,0.033329,0.980512755,0.054144694,0.136672653,0.177252,-0.211275,0.643334,1016.549011
448938,0.001414,-0.071968,0.033064,0.986400306,0.053109898,0.139250306,0.156152,-0.221629,0.678356,1016.549011
449038,0.002124,-0.084656,0.033184,0.985359286,0.051521939,0.145321837,0.131654,-0.22922,0.709006,1016.549011
449138,0.002301,-0.097774,0.033415,0.983964388,0.04770051,0.149898571,0.115181,-0.236793,0.73666,1016.549011
449238,-0.00283,-0.105232,0.030634,0.986404184,0.044323367,0.154861224,0.101882,-0.244928,0.754268,1016.549011
449338,-0.001751,-0.096215,0.029105,0.994468367,0.04336102,0.154886327,0.08909,-0.24759,0.772156,1016.549011
449438,0.001867,-0.068637,0.030386,0.997346531,0.04781398,0.153052857,0.07725,-0.25435,0.791839,1016.549011
449538,0.007335,-0.050652,0.030803,0.989124286,0.048808469,0.144551735,0.063404,-0.258138,0.812674,1016.549011
449638,0.010661,-0.060935,0.030536,0.980665,0.050366837,0.132523878,0.053047,-0.260984,0.833561,1016.549011
449738,0.012275,-0.083278,0.032086,0.980330306,0.051668367,0.138939388,0.042304,-0.263534,0.848451,1016.549011
449838,0.002646,-0.099654,0.031321,0.979766122,0.051389388,0.140035204,0.038514,-0.267238,0.864291,1016.549011
449938,-0.006657,-0.107249,0.031502,0.982965408,0.052197041,0.14249051,0.036777,-0.268339,0.87726,1016.549011
450038,-0.012105,-0.093095,0.03332,0.991365102,0.055762143,0.141660714,0.031983,-0.271055,0.893651,1016.549011
450138,-0.016798,-0.069545,0.033359,0.990518367,0.062927041,0.135429286,0.033792,-0.269576,0.903749,1016.549011
450238,-0.027714,-0.060258,0.030625,0.988570612,0.065675816,0.140692041,0.029564,-0.270637,0.916717,1016.549011
450338,-0.029207,-0.069897,0.028069,0.983906327,0.064190306,0.138464694,0.030904,-0.269077,0.925316,1016.544983
