PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Roll,Pitch,Yaw
04881,835077,9.765283,0.936419,0.518870,0.032628,0.099797,0.018802,-0.244895,-0.049770,1.055938,60.850059,-83.543646,-60.314620
04882,835177,9.775799,0.773677,0.549924,0.059300,0.099557,0.019482,-0.247369,-0.045223,1.055666,60.405523,-83.524817,-59.832405
04883,835277,9.783365,0.650592,0.589734,0.077443,0.081430,0.013507,-0.251881,-0.045722,1.057139,60.068121,-83.507805,-59.447579
04884,835377,9.708114,0.673587,0.660139,0.085124,0.061519,0.002318,-0.249926,-0.035933,1.060646,59.851656,-83.490747,-59.180074
04885,835477,9.639282,0.798078,0.742019,0.086161,0.050068,-0.010112,-0.251966,-0.031064,1.063899,59.717949,-83.470746,-58.995293
04886,835577,9.615161,0.920608,0.728683,0.091006,0.062474,-0.021444,-0.253523,-0.024756,1.068227,59.563274,-83.441496,-58.786620
04887,835677,9.582095,1.008718,0.596722,0.106417,0.077540,-0.031441,-0.249732,-0.018872,1.079554,59.380005,-83.402857,-58.540258
04888,835777,9.585357,1.066251,0.420558,0.119054,0.073277,-0.036114,-0.247672,-0.007324,1.077640,59.236298,-83.363081,-58.326390
04889,835877,9.644600,1.042579,0.356299,0.118188,0.047118,-0.037382,-0.247765,-0.002109,1.083417,59.207380,-83.330315,-58.228549
04890,835977,9.701460,0.978171,0.503788,0.113744,0.018650,-0.035602,-0.247327,0.005662,1.087822,59.291408,-83.306771,-58.246979
04891,836077,9.756639,0.959725,0.697077,0.110718,-0.005842,-0.034854,-0.250380,0.010998,1.092099,59.474093,-83.290738,-58.366503
04892,836177,9.778922,0.901506,0.852294,0.105601,-0.031216,-0.036450,-0.245954,0.020699,1.096607,59.763491,-83.281210,-58.596466
04893,836277,9.748933,0.922644,0.874123,0.095658,-0.049227,-0.046186,-0.251044,0.027938,1.103484,60.145821,-83.271862,-58.925778
04894,836377,9.705692,1.015385,0.797456,0.090462,-0.034039,-0.055106,-0.247225,0.033396,1.113286,60.481407,-83.253522,-59.211043
04895,836477,9.636147,1.132312,0.616455,0.083240,-0.007919,-0.061147,-0.249777,0.040218,1.117640,60.715438,-83.224651,-59.398211
04896,836577,9.588961,1.186687,0.416259,0.081647,0.007180,-0.064207,-0.252318,0.048559,1.121569,60.890615,-83.189949,-59.527005
04897,836677,9.621784,1.223423,0.428542,0.076343,0.003166,-0.060819,-0.252417,0.050287,1.127169,61.070182,-83.158012,-59.663255
04898,836777,9.670902,1.176619,0.436465,0.066086,-0.017525,-0.050010,-0.250440,0.057158,1.129025,61.304007,-83.137155,-59.860051
04899,836877,9.755016,1.107733,0.508574,0.053262,-0.044107,-0.037517,-0.252044,0.057889,1.135072,61.611969,-83.129752,-60.138914
04900,836977,9.810925,1.077399,0.563974,0.048442,-0.059916,-0.025954,-0.251546,0.068296,1.136606,61.956976,-83.132280,-60.457868
04901,837077,9.813339,1.006690,0.592553,0.044644,-0.063351,-0.015946,-0.254647,0.068055,1.142603,62.292349,-83.140569,-60.769317
04902,837177,9.767397,0.985955,0.648568,0.048863,-0.059072,-0.013199,-0.253704,0.074347,1.146432,62.606757,-83.148909,-61.057225
04903,837277,9.707791,1.046863,0.653806,0.048021,-0.054945,-0.014991,-0.254758,0.078678,1.150159,62.907751,-83.155067,-61.332115
04904,837377,9.649567,1.118951,0.695566,0.042016,-0.044714,-0.018678,-0.252807,0.086474,1.153565,63.170147,-83.156522,-61.571594
04905,837477,9.674363,1.195196,0.689593,0.035072,-0.032337,-0.020856,-0.251384,0.087752,1.157640,63.380486,-83.153553,-61.762645
04906,837577,9.705614,1.246044,0.675371,0.031977,-0.021271,-0.019321,-0.246989,0.095886,1.163571,63.538359,-83.148461,-61.902626
04907,837677,9.782285,1.235905,0.667585,0.032395,-0.008921,-0.012458,-0.250585,0.097147,1.169644,63.628996,-83.143704,-61.974638
04908,837777,9.829631,1.171951,0.645050,0.039409,-0.002651,-0.001988,-0.246549,0.104654,1.168027,63.674654,-83.142716,-61.997295
04909,837877,9.903083,1.073204,0.609038,0.043214,-0.003064,0.011241,-0.251187,0.101350,1.175870,63.696302,-83.148626,-61.993580
04910,837977,9.930364,0.992289,0.620663,0.047051,-0.008025,0.017295,-0.249182,0.108294,1.176226,63.728586,-83.158905,-61.998381
04911,838077,9.849658,0.990105,0.662063,0.048045,-0.012019,0.021249,-0.251716,0.109708,1.178800,63.770247,-83.172227,-62.012073
04912,838177,9.764590,1.121937,0.743634,0.049192,-0.023155,0.023302,-0.251329,0.114867,1.185578,63.856246,-83.189418,-62.069765
04913,838277,9.706912,1.245516,0.769052,0.043602,-0.024315,0.019927,-0.254824,0.115895,1.186127,63.951529,-83.205150,-62.140027
04914,838377,9.624092,1.286477,0.721865,0.029443,-0.013918,0.016950,-0.255366,0.117277,1.188702,64.000326,-83.216721,-62.171627
04915,838477,9.579484,1.254608,0.643325,0.026759,-0.009816,0.019318,-0.252918,0.119608,1.191329,64.024920,-83.228476,-62.180385
04916,838577,9.604147,1.201416,0.579880,0.034491,-0.006274,0.021181,-0.252954,0.124968,1.194108,64.034676,-83.240300,-62.169724
04917,838677,9.665037,1.161444,0.539234,0.043554,-0.011720,0.024507,-0.251511,0.122333,1.196480,64.066299,-83.255202,-62.175843
04918,838777,9.669331,1.188193,0.564454,0.047812,-0.018942,0.026633,-0.249501,0.121353,1.195430,64.127494,-83.273004,-62.209266
04919,838877,9.706000,1.224567,0.563589,0.047303,-0.026750,0.026185,-0.248565,0.124158,1.199081,64.223844,-83.292516,-62.278363
04920,838977,9.736883,1.275706,0.560189,0.048776,-0.029585,0.027052,-0.242588,0.129021,1.199837,64.332175,-83.313164,-62.358644
04921,839077,9.702201,1.295543,0.562400,0.050378,-0.024460,0.030066,-0.241039,0.128644,1.196814,64.412980,-83.334080,-62.410257
04922,839177,9.693374,1.256033,0.516849,0.051416,-0.018560,0.029633,-0.242044,0.128635,1.197313,64.469545,-83.353304,-62.436839
04923,839277,9.675323,1.151271,0.521265,0.043426,-0.019625,0.029174,-0.236042,0.127118,1.195739,64.527488,-83.372549,-62.469403
04924,839377,9.685640,1.091079,0.473814,0.038712,-0.029640,0.029387,-0.232013,0.130639,1.193919,64.627296,-83.394361,-62.546821
04925,839477,9.723311,1.097654,0.486775,0.035635,-0.049157,0.033333,-0.228891,0.132424,1.186999,64.805251,-83.422971,-62.704669
04926,839577,9.749379,1.213332,0.571028,0.025275,-0.064527,0.034702,-0.226832,0.133557,1.183552,65.045388,-83.455955,-62.931057
04927,839677,9.721984,1.295646,0.656543,0.012153,-0.066968,0.036099,-0.227244,0.129820,1.178350,65.288545,-83.490138,-63.168019
04928,839777,9.673842,1.348508,0.639753,0.005308,-0.059925,0.034482,-0.219595,0.130657,1.168882,65.501338,-83.521688,-63.378323
04929,839877,9.565595,1.351064,0.484244,0.011804,-0.050582,0.025541,-0.219054,0.128777,1.166281,65.695433,-83.546271,-63.566012
04930,839977,9.428072,1.244519,0.317259,0.028917,-0.049384,0.018971,-0.217869,0.125281,1.155583,65.908920,-83.567061,-63.763297
04931,840077,9.346057,1.093775,0.202619,0.053272,-0.069305,0.016600,-0.213176,0.123272,1.143961,66.235554,-83.591134,-64.060361
04932,840177,9.342534,0.974070,0.190827,0.078078,-0.093106,0.013509,-0.211017,0.122678,1.134915,66.696965,-83.618800,-64.478710
04933,840277,9.334510,0.887172,0.235662,0.100452,-0.113491,0.010912,-0.209300,0.117776,1.122141,67.276932,-83.649239,-65.003426
04934,840377,9.294473,0.810439,0.321927,0.111780,-0.124098,0.010071,-0.204962,0.113171,1.102370,67.921137,-83.680926,-65.586228
04935,840477,9.273640,0.758512,0.394314,0.117281,-0.127061,0.011183,-0.206662,0.110984,1.086223,68.586827,-83.713098,-66.187466
04936,840577,9.220463,0.703531,0.435151,0.112303,-0.133875,0.016356,-0.204831,0.107367,1.067502,69.279796,-83.748657,-66.819016
04937,840677,9.245092,0.607677,0.399593,0.109072,-0.141291,0.023944,-0.200495,0.106226,1.048409,70.001349,-83.788919,-67.481183
04938,840777,9.348999,0.508609,0.425757,0.098687,-0.151318,0.035343,-0.193578,0.104290,1.024268,70.756045,-83.836337,-68.182684
